Item number,Title,Variation details,Custom label (SKU),Available quantity,Format,Currency,Start price,Auction Buy It Now price,Reserve price,Current price,Sold quantity,Watchers,Bids,Start date,End date,eBay category 1 name,eBay category 1 number,eBay category 2 name,eBay category 2 number,Condition,CD:Professional Grader - (ID: 27501),CD:Grade - (ID: 27502),CDA:Certification Number - (ID: 27503),CD:Card Condition - (ID: 40001),eBay Product ID(ePID),Listing site,P:UPC,P:EAN,P:ISBN
"396899273433",DANDY EARLY 80'S VINTAGE TRAILER TENT PROJECT,,,"1","FIXED_PRICE","GBP",450.0,,,450.0,"0","52","0","Jul-24-25 23:33:57 PDT","Aug-24-26 23:33:57 PDT","Other Tents & Canopies","179019","","","Used","","","","","","UK","","",""
"396902471604",BLACK & DECKER DN31 ELECTRIC JIGSAW 350W,,,"1","FIXED_PRICE","GBP",14.99,,,14.99,"0","0","","Jul-26-25 01:41:01 PDT","Jul-26-26 01:41:01 PDT","Jig Saws","122834","","","Used","","","","","","UK","","",""
"396911374310",MERCEDES-BENZ SPRINTER (06.06-) HAZARD WARNING SWITCH A9068700910 A9068700110,,,"1","FIXED_PRICE","GBP",24.0,,,24.0,"0","","","Jul-29-25 10:07:43 PDT","Jul-29-26 10:07:43 PDT","Switches & Controls","50459","","","Used","","","","","","UK","","",""
"396920298229",Honeywell CO60PM Big Evaporative Air Cooler 60L Tank For Gyms Pubs Shops Garages,,,"0","FIXED_PRICE","GBP",149.99,,,149.99,"10","39","0","Aug-01-25 07:57:46 PDT","Aug-01-26 07:57:46 PDT","Portable Evaporative Coolers","260443","","","Used","","","","","","UK","","",""
"396920370909",MACALLISTER TAKE OFF WET & DRY VACUUM 240V CODWDTOV 20L LIGHT PORTABLE WITH HOSE,,,"1","FIXED_PRICE","GBP",55.0,,,55.0,"0","0","","Aug-01-25 08:31:20 PDT","Aug-01-26 08:31:20 PDT","Wet & Dry Vacuum Cleaners","184337","","","Used","","","","","","UK","","",""
"396924435610",3 x Cracked Toshiba LCD Display Screens From Epos ST-A20 or ST-A10,,,"1","FIXED_PRICE","GBP",30.0,,,30.0,"0","","","Aug-02-25 13:48:06 PDT","Aug-02-26 13:48:06 PDT","Laptop Screens & LCD Panels","31569","","","For parts or not working","","","","","","UK","","",""
"396926365373",DEWALT DW872L XW 110V CHOP SAW CUT OFF,,,"1","FIXED_PRICE","GBP",134.99,,,134.99,"0","2","0","Aug-03-25 05:14:33 PDT","Aug-03-26 05:14:33 PDT","Corded Drills","184654","","","Used","","","","","","UK","","",""
"396950348444",50L LITRE EVAPORATIVE AIR COOLER FOR LARGE SPACES WAREHOUSES GYM 40 SQUARE METRE,,,"0","FIXED_PRICE","GBP",140.0,,,140.0,"0","19","0","Aug-10-25 22:17:12 PDT","Aug-10-26 22:17:12 PDT","Portable Evaporative Coolers","260443","","","Used","","","","","","UK","","",""
"396950360929",COOLVIZ PIPPACOTT WOMENS XXL HIGH VIZ POLO SHIRT ORANGE EXTRA LARGE REFLECTIVE,,,"2","FIXED_PRICE","GBP",12.5,,,12.5,"0","","","Aug-10-25 22:24:54 PDT","Aug-10-26 22:24:54 PDT","Protective Jackets","183885","","","New with tags","","","","","","UK","","",""
"396957916469",Tork Matic® Automatic Hand Towel Roll Dispenser Black H1 551108 Intuition Sensor,,,"1","FIXED_PRICE","GBP",99.99,,,99.99,"0","","","Aug-13-25 07:46:47 PDT","Aug-13-26 07:46:47 PDT","Paper Towel Dispensers","159695","","","New other (see details)","","","","","","UK","","7322540348996",""
"396991271992",ASTRAD BELLE PNEUMATIC CONCRETE ROLLER  STRIKER DRIVE UNIT,,,"2","FIXED_PRICE","GBP",199.99,,,199.99,"0","3","0","Aug-24-25 13:53:58 PDT","Aug-24-26 13:53:58 PDT","Other Industrial Tools","633","","","Used","","","","","","UK","","",""
"396992461777",HIRETECH HT8 DRUM FLOOR SANDER SPARES REPAIRS Shipping Available,,,"1","FIXED_PRICE","GBP",154.99,,,154.99,"0","8","0","Aug-24-25 22:18:02 PDT","Aug-24-26 22:18:02 PDT","Sanders","20782","","","For parts or not working","","","","","","UK","","",""
"396992800791",PIKE ROBOSIGN TRAFFIC STOP / GO  BASE UNIT TWO AVAILABLE NO BATTERY,,,"2","FIXED_PRICE","GBP",100.0,,,100.0,"0","1","","Aug-25-25 01:56:51 PDT","Aug-25-26 01:56:51 PDT","Other Construction Tools","64810","","","Used","","","","","","UK","","",""
"396995406793","DELL OPTIPLEX 7020 D07S 4.0 GB RAM, i3-4160, 118GB SSD, WINDOWS 11 PRO",,,"1","FIXED_PRICE","GBP",50.0,,,50.0,"0","","","Aug-25-25 22:40:08 PDT","Jul-25-26 22:40:08 PDT","PC Desktops & All-in-Ones","179","","","Used","","","","","","UK","","",""
"396995425236","STONE DESKTOP PC COMPUTER INTEL (R) CORE i5 4460, 3.20GhZ, 4GB, (NO HDD/SDD)",,,"1","FIXED_PRICE","GBP",45.0,,,45.0,"0","1","","Aug-25-25 22:54:05 PDT","Jul-25-26 22:54:05 PDT","PC Desktops & All-in-Ones","179","","","Used","","","","","","UK","","",""
"397002785110",SALTER SIM-30KG PACKING PARCEL SCALES ( 30kg x 10g 15kg x 5g resolution),,,"1","FIXED_PRICE","GBP",32.99,,,32.99,"0","1","0","Aug-28-25 09:12:09 PDT","Jul-28-26 09:12:09 PDT","Kitchen Scales","50419","","","Used","","","","","","UK","","",""
"397007992290",TWIN FLOOD LIGHT INSPECTION FRAME PORTABLE LIGHTING RIG,,,"1","FIXED_PRICE","GBP",100.0,,,100.0,"0","","","Aug-30-25 02:26:14 PDT","Jul-30-26 02:26:14 PDT","Torches & Work Lights","126393","","","Used","","","","","","UK","","",""
"397027243446",i LUMOS WIFI REMOTE DIMMER SENSOR SWITCH BLACK 1 GANG 2 WAY,,,"2","FIXED_PRICE","GBP",14.99,,,14.99,"0","2","0","Sep-05-25 04:24:43 PDT","Aug-05-26 04:24:43 PDT","Lighting Parts","20705","","","New other (see details)","","","","","","UK","","",""
"397029879167",Makita Cordless Drill Screwdriver 12V 2-Speed Reversible 6271D Body Only,,,"1","FIXED_PRICE","GBP",22.0,,,22.0,"1","7","0","Sep-06-25 00:20:22 PDT","Aug-06-26 00:20:22 PDT","Cordless Drills","184655","","","Used","","","","","","UK","","",""
"397031521024",PORTABLE STEP DOWN POWER TRANSFORMER 230V TO 110V 3.3kva  (2 SOCKETS - 16A) NEW,,,"1","FIXED_PRICE","GBP",59.99,,,59.99,"0","4","0","Sep-06-25 13:53:47 PDT","Aug-06-26 13:53:47 PDT","Power Transformers","260831","","","New","","","","","","UK","","",""
"397039669064",STEP DOWN POWER TRANSFORMER 230V TO 110V ( 2 SOCKETS 15A 3-PIN USA) MARINE BOATS,,,"1","FIXED_PRICE","GBP",99.99,,,99.99,"0","3","0","Sep-09-25 03:22:31 PDT","Aug-09-26 03:22:31 PDT","Power Transformers","260831","","","Used","","","","","","UK","","",""
"397092320697",NILFISK BA651 ELECTRIC PEDESTRIAN FLOOR SCRUBBER DRYER 66cm SCRUBBING WIDTH,,,"1","FIXED_PRICE","GBP",789.99,,,789.99,"0","0","0","Sep-25-25 08:31:55 PDT","Jul-25-26 08:31:55 PDT","Battery Scrubbers & Buffers","184335","","","Used","","","","","","UK","","5711140120354",""
"397098438681",SLIMLINE CONVECTION PANEL HEATER 2000W 7 DAY 24HR TIMER 6000BTU CONSERVATORIES,,,"1","FIXED_PRICE","GBP",89.99,,,89.99,"0","1","","Sep-27-25 00:46:06 PDT","Jul-27-26 00:46:06 PDT","Space Heaters","20613","","","New other (see details)","","","","","","UK","","",""
"397099388283",AIRXPRO AXP-400 MEDICAL AIR PURIFIER KILLS VIRUS' ALLERGENS BACTERIA VOICE CNTRL,,,"2","FIXED_PRICE","GBP",279.99,,,279.99,"0","2","0","Sep-27-25 08:42:09 PDT","Jul-27-26 08:42:09 PDT","Air Purifiers","43510","","","New other (see details)","","","","","","UK","","7301241304005",""
"397101776963",30 x Microscope Slide Sets – Environmental Damage & Pathology Biology Kit Bulk,,,"2","FIXED_PRICE","GBP",120.0,,,120.0,"0","1","0","Sep-28-25 02:06:31 PDT","Jul-28-26 02:06:31 PDT","Microscope Slides & Slide Covers","26418","","","New","","","","","","UK","","",""
"397115931566",Retractable Cord Reel & LED 13W Magnetic Work Light 110V Ceiling Wall Mount 11M,,,"2","FIXED_PRICE","GBP",44.99,,,44.99,"2","3","0","Oct-02-25 08:53:28 PDT","Aug-02-26 08:53:28 PDT","Other Business & Industrial","26261","","","New other (see details)","","","","","","UK","","",""
"397128045195",Mareno 15 L Commercial Deep Fat Fryer – 3-Phase Stainless Steel + Storage,,,"1","FIXED_PRICE","GBP",250.0,,,250.0,"0","0","","Oct-05-25 22:29:45 PDT","Aug-05-26 22:29:45 PDT","Electric Fryers","258585","","","Used","","","","","","UK","","",""
"397131941611","OKI C711 Toner Laser Printer - For heavy 100,000 pages per month workloads",,,"1","FIXED_PRICE","GBP",120.0,,,120.0,"1","19","0","Oct-07-25 04:18:31 PDT","Aug-07-26 04:18:31 PDT","Printers","1245","","","Used","","","","","108929453","UK","","0051851182810",""
"397134846321",Hilti Motor Assembly Designed For VC 40 Series Industrial Vacuum Cleaners,,,"1","FIXED_PRICE","GBP",40.0,,,40.0,"0","","","Oct-07-25 23:22:29 PDT","Aug-07-26 23:22:29 PDT","Vacuum Cleaner Motors","184323","","","Used","","","","","","UK","","",""
"397138523885",GENNY SIGNAL GENERATOR 1506 (MODEL GD) No Earth Stake,,,"1","FIXED_PRICE","GBP",40.0,,,40.0,"0","2","0","Oct-08-25 22:48:24 PDT","Aug-08-26 22:48:24 PDT","Signal Generators","257921","","","Used","","","","","","UK","","",""
"397141950555",Karcher NT 45/1 Tact Wet & Dry Vacuum Cleaner 45L Industrial Commercial 110V,,,"1","FIXED_PRICE","GBP",110.0,,,110.0,"0","4","0","Oct-09-25 23:01:37 PDT","Aug-09-26 23:01:37 PDT","Canister & Wet/Dry Vacuums","66961","","","Used","","","","","","UK","","4054278169873",""
"397142396282",Pack Of 10 Work Safety Bump Baseball Hat Collision Hard Cap Head Reduced Peak,,,"1","FIXED_PRICE","GBP",60.0,,,60.0,"0","","","Oct-10-25 02:22:29 PDT","Aug-10-26 02:22:29 PDT","Hard Hats & Bump Caps","183881","","","Used","","","","","","UK","","",""
"397143058643",ATLAS COPCO COMPRESSED CLEAN AIR RESTORATION SYSTEM C.A.R.E AIR LINE DRYER,,,"1","FIXED_PRICE","GBP",120.0,,,120.0,"1","3","0","Oct-10-25 07:12:11 PDT","Aug-10-26 07:12:11 PDT","Other Business & Industrial","26261","","","Used","","","","","","UK","","",""
"397143068578",ATLAS COPCO COMPRESSED CLEAN AIR RESTORATION SYSTEM C.A.R.E AIR LINE DRYER,,,"2","FIXED_PRICE","GBP",120.0,,,120.0,"0","0","","Oct-10-25 07:19:37 PDT","Aug-10-26 07:19:37 PDT","Other Business & Industrial","26261","","","Used","","","","","","UK","","",""
"397143073886",ATLAS COPCO COMPRESSED CLEAN AIR RESTORATION SYSTEM C.A.R.E AIR LINE DRYER,,,"1","FIXED_PRICE","GBP",110.0,,,110.0,"0","1","0","Oct-10-25 07:22:10 PDT","Aug-10-26 07:22:10 PDT","Other Business & Industrial","26261","","","Used","","","","","","UK","","",""
"397152870842",JOB LOT MUSIC BOOKS / SCORES 45 BOOKS,,,"1","FIXED_PRICE","GBP",49.99,,,49.99,"0","4","0","Oct-13-25 06:53:06 PDT","Aug-13-26 06:53:06 PDT","Contemporary","182151","","","Like New","","","","","","UK","","",""
"397158730466",TOKU TCA-7 PNEUMATIC HAMMER COAL PICK CHIPPING BREAKER DEMOLITION,,,"1","FIXED_PRICE","GBP",140.0,,,140.0,"0","3","0","Oct-14-25 23:18:44 PDT","Aug-14-26 23:18:44 PDT","Breakers","112393","","","Used","","","","","","UK","","",""
"397169047157",MACDONALD WA29 PNEUMATIC BREAKER HEAVY DUTY ROCK CONCRETE 28KG,,,"1","FIXED_PRICE","GBP",150.0,,,150.0,"0","","","Oct-17-25 23:16:38 PDT","Aug-17-26 23:16:38 PDT","Breakers","112393","","","Used","","","","","","UK","","",""
"397207611124",TORK XPRESS MULTIFOLD MINI HAND TOWEL DISPENSER 552100 NEW - BOX TATTY,,,"1","FIXED_PRICE","GBP",24.99,,,24.99,"0","0","","Oct-29-25 13:47:27 PDT","Jul-29-26 12:47:27 PDT","Paper Towel Dispensers","159695","","","New other (see details)","","","","","","UK","","7322540349184",""
"397207638495",CHICAGO PNUEMATIC CP 1260 S AIR BREAKER HAMMER JACK HAMMER HEAVY DUTY DEMOLITION,,,"1","FIXED_PRICE","GBP",100.0,,,100.0,"0","1","","Oct-29-25 14:02:59 PDT","Jul-29-26 13:02:59 PDT","Breakers","112393","","","Used","","","","","","UK","","",""
"397212977434",WIRE ROPE LIFTING SLING 20T TONNE TON (6 METERS)  - NEW CAN POST SEND POSTCODE,,,"1","FIXED_PRICE","GBP",120.0,,,120.0,"0","2","0","Oct-31-25 03:35:49 PDT","Jul-31-26 02:35:49 PDT","Other Lifting Parts & Rigging","184226","","","New other (see details)","","","","","","UK","","",""
"397213221160",Demon 110v Cold Pressure Jet Washer (From Tap Bowser) 1200 PSI BARE UNIT NO HOSE,,,"1","FIXED_PRICE","GBP",149.99,,,149.99,"0","7","0","Oct-31-25 05:39:43 PDT","Jul-31-26 04:39:43 PDT","Electric Pressure Washers","183764","","","Used","","","","","","UK","","",""
"397213949668",Weber V400 Compact Hydraulic Power Unit 700bar Honda GX - Jaws of Life / Rescue,,,"1","FIXED_PRICE","GBP",420.0,,,420.0,"0","3","0","Oct-31-25 09:43:58 PDT","Jul-31-26 08:43:58 PDT","Other DIY Tools & Workshop Equipment","11704","","","Used","","","","","","UK","","",""
"397213989700",BATTERY TEMPORARY TRAFFIC LIGHTS SIGNALS - UNTESTED SET OF TWO,,,"1","FIXED_PRICE","GBP",189.99,,,189.99,"0","6","0","Oct-31-25 10:02:00 PDT","Jul-31-26 09:02:00 PDT","Other Construction Tools","64810","","","For parts or not working","","","","","","UK","","",""
"397214158166",NILFISK ATTIX 9 110V  INDUSTRIAL WET / DRY VACUUM CLEANER 70L LARGE ROBUST,,,"1","FIXED_PRICE","GBP",250.0,,,250.0,"0","2","0","Oct-31-25 11:16:41 PDT","Jul-31-26 10:16:41 PDT","Other Business & Industrial","26261","","","Used","","","","","","UK","","",""
"397217571290",ATLAS COPCO TEX230 PE PNEUMATIC AIR BREAKER JACK HAMMER HEAVY DUTY 25KG,,,"1","FIXED_PRICE","GBP",100.0,,,100.0,"0","5","0","Nov-01-25 08:59:59 PDT","Aug-01-26 07:59:59 PDT","Breakers","112393","","","Used","","","","","","UK","","",""
"397227614561","Sealey Generation Composite Twin Hammer Air Impact Wrench 1/2""Sq Drive GSA6006",,,"1","FIXED_PRICE","GBP",24.99,,,24.99,"0","2","0","Nov-04-25 06:43:09 PST","Aug-04-26 06:43:09 PDT","Power Tools & Equipment","35000","","","Used","","","","","","UK","","",""
"397230362594",QED Magna SH-30T 30W 100V IP66 Weatherproof Horn Speaker – Industrial Commercial,,,"1","FIXED_PRICE","GBP",150.0,,,150.0,"0","","","Nov-05-25 03:35:51 PST","Aug-05-26 03:35:51 PDT","Speakers & Subwoofers","14990","","","Opened – never used","","","","","","UK","","",""
"397231614659","E-Audio B401C 5.25"" Ceiling Speakers Pair 80W 16 Ohm Home Cinema Bathroom Damp",,,"1","FIXED_PRICE","GBP",11.95,,,11.95,"1","2","0","Nov-05-25 12:03:24 PST","Aug-05-26 12:03:24 PDT","Speakers & Subwoofers","14990","","","Opened – never used","","","","","","UK","","5021196754541",""
"397231701999",Europac RP-702B Double Dust Extractor Unit – Workshop Machine Working 3 Phase,,,"1","FIXED_PRICE","GBP",199.99,,,199.99,"0","7","0","Nov-05-25 12:41:35 PST","Aug-05-26 12:41:35 PDT","Dust Extractors","116670","","","Used","","","","","","UK","","",""
"397264314146",Ceiling Speaker MONACOR EDL-8 8″ PA 100V Line Flush‐Mount – New Box Opened,,,"1","FIXED_PRICE","GBP",18.99,,,18.99,"0","","","Nov-14-25 00:12:18 PST","Aug-14-26 00:12:18 PDT","Speakers & Subwoofers","14990","","","Opened – never used","","","","","","UK","","4007754116731",""
"397279070994",Exin Light rechargeable LED work light ** No charger ** Portable Industrial IP65,,,"2","FIXED_PRICE","GBP",75.0,,,75.0,"0","4","0","Nov-16-25 23:20:26 PST","Aug-16-26 23:20:26 PDT","Torches & Work Lights","126393","","","Used","","","","","","UK","","",""
"397296781084",TY Princess Diana Beanie Baby Bear 1997 Indonesia PE Pellets No Poem Space,,,"1","FIXED_PRICE","GBP",19.99,,,19.99,"0","","","Nov-20-25 08:32:33 PST","Aug-20-26 08:32:33 PDT","Retired","1638","","","Used","","","","","","UK","","",""
"397340107324",Cascade Forklift Forks 122×40×1000mm – 1500kg @ 500mm LC – Pair – Class 2 40inch,,,"1","FIXED_PRICE","GBP",150.0,,,150.0,"0","","","Nov-30-25 11:22:10 PST","Jul-30-26 11:22:10 PDT","Warehouse Forklifts & Stackers","65522","","","Used","","","","","","UK","","",""
"397341978996",SCIENTIFIC AIR MEDICAL GRADE AIR PURIFIER S400 ALLERGIES HAYFEVER VIRUS BACTERIA,,,"1","FIXED_PRICE","GBP",225.0,,,225.0,"0","2","0","Nov-30-25 23:14:56 PST","Jul-31-26 23:14:56 PDT","Air Purifiers","43510","","","Used","","","","","","UK","","",""
"397378076388",Nilfisk Alto ATTIX 50L Industrial Wet & Dry Vacuum 110V Ex-Hire Working Workshop,,,"1","FIXED_PRICE","GBP",225.0,,,225.0,"0","0","","Dec-10-25 05:11:41 PST","Aug-10-26 05:11:41 PDT","Wet & Dry Vacuum Cleaners","184337","","","Used","","","","","","UK","","",""
"397382491492","Makita GA7020 7"" Angle Grinder 180mm –110V Used – Tested Working – Heavy Duty",,,"1","FIXED_PRICE","GBP",44.99,,,44.99,"0","","","Dec-11-25 09:41:00 PST","Aug-11-26 09:41:00 PDT","Grinders","42275","","","Used","","","","","","UK","","0088381068093",""
"397382523125",DeWalt D26411 Heat Gun 110V – Used – Tested Working – Hot Air Gun,,,"1","FIXED_PRICE","GBP",33.0,,,33.0,"0","1","0","Dec-11-25 09:58:11 PST","Aug-11-26 09:58:11 PDT","Heat Guns","66797","","","Used","","","","","","UK","","5035048290057",""
"397388242763",MC Electronics EROSMC Freestanding Mini Traffic Indicator Board Railway,,,"6","FIXED_PRICE","GBP",79.99,,,79.99,"0","","","Dec-13-25 04:54:51 PST","Aug-13-26 04:54:51 PDT","Other Electrical Equipment & Supplies","92078","","","Used","","","","","","UK","","",""
"397388392462",Yardene Engineering Yellow TSR  ESR Rail Track Magnet  Insulated Temporary Speed,,,"2","FIXED_PRICE","GBP",120.0,,,120.0,"0","","","Dec-13-25 06:12:15 PST","Aug-13-26 06:12:15 PDT","Other Business & Industrial","26261","","","Used","","","","","","UK","","",""
"397388409858",ROBEL 40.05 Rail Lifter – 750kg SWL – Track Lifting Tool – Railway – Used,,,"1","FIXED_PRICE","GBP",155.0,,,155.0,"0","1","","Dec-13-25 06:29:13 PST","Aug-13-26 06:29:13 PDT","Other Lifting Parts & Rigging","184226","","","Used","","","","","","UK","","",""
"397390756607",Dallas Woodworking Electric Lathe – Single Phase – Used – Workshop / Woodturning,,,"1","FIXED_PRICE","GBP",150.0,,,150.0,"0","4","0","Dec-14-25 05:40:13 PST","Aug-14-26 05:40:13 PDT","Lathes","57121","","","Used","","","","","","UK","","",""
"397390988036",Woodworking Electric Lathe  – Single Phase – Used,,,"1","FIXED_PRICE","GBP",199.99,,,199.99,"0","","","Dec-14-25 07:10:12 PST","Aug-14-26 07:10:12 PDT","Lathes","260166","","","Used","","","","","","UK","","",""
"397391009418",Kettler Coach M Magnetic Indoor Rowing Machine Home Fitness Used Full Body Cardi,,,"1","FIXED_PRICE","GBP",138.99,,,138.99,"0","4","0","Dec-14-25 07:21:56 PST","Aug-14-26 07:21:56 PDT","Rowing Machines","28060","","","Used","","","","","","UK","","",""
"397393687436",Electrolux Commercial Gas Catering Oven 2 Burners and Solid Top,,,"1","FIXED_PRICE","GBP",449.99,,,449.99,"0","","","Dec-15-25 03:20:02 PST","Aug-15-26 03:20:02 PDT","Other Commercial Ovens","53219","","","Used","","","","","","UK","","",""
"397393725875",STEPHILL 5KVA PETROL GENERATOR 110V 240V DUAL VOLTAGE,,,"1","FIXED_PRICE","GBP",550.0,,,550.0,"0","1","0","Dec-15-25 03:38:19 PST","Aug-15-26 03:38:19 PDT","Generators","46412","","","Used","","","","","","UK","","",""
"397419651724",Deb CUTAN Dispenser for Hand Sanitizer – 1 litre PROB01SA,,,"12","FIXED_PRICE","GBP",13.99,,,13.99,"0","","","Dec-22-25 07:37:04 PST","Aug-22-26 07:37:04 PDT","Hand Sanitisers","177663","","","New","","","","","737076213","UK","","5010424034043",""
"397419659178",Deb Cutan 7 Circles ProLine 1L Hand Sanitiser Dispenser Wall Mounted Commercial,,,"11","FIXED_PRICE","GBP",12.99,,,12.99,"0","","","Dec-22-25 07:43:29 PST","Aug-22-26 07:43:29 PDT","Other Cleaning Supplies","183888","","","New","","","","","","UK","","5010424112291",""
"397438681916",Socbox SNB1000 Bench Sequential Numbering Machine Print Finishing Ticket Press,,,"1","FIXED_PRICE","GBP",85.0,,,85.0,"0","","","Dec-28-25 05:26:32 PST","Jul-28-26 05:26:32 PDT","Binding & Finishing Equipment","26244","","","Used","","","","","","UK","","",""
"397438730020",Macdonald 28S Pneumatic Breaker Heavy Duty Air Jackhammer Concrete Demolition,,,"2","FIXED_PRICE","GBP",130.0,,,130.0,"0","","","Dec-28-25 05:40:07 PST","Jul-28-26 05:40:07 PDT","Breakers","112393","","","Used","","","","","","UK","","",""
"397438735351",SULLAIR SK5S PNEUMATIC AIR HAMMER DEMOLITION PICK LIGHT 5KG,,,"1","FIXED_PRICE","GBP",99.99,,,99.99,"0","","","Dec-28-25 05:44:03 PST","Jul-28-26 05:44:03 PDT","Air Hammers","42246","","","Used","","","","","","UK","","",""
"397438812113",Permaquip Ironman Rail Lifter SWL 1500kg – Track Lifting Equipment – P-Way,,,"1","FIXED_PRICE","GBP",550.0,,,550.0,"0","2","0","Dec-28-25 06:16:48 PST","Jul-28-26 06:16:48 PDT","Other Cranes & Hoists","184199","","","Used","","","","","","UK","","",""
"397438940709",Erbauer ERB620HTL 250W Oscillating Multi Tool – Corded,,,"1","FIXED_PRICE","GBP",24.99,,,24.99,"0","3","0","Dec-28-25 07:24:52 PST","Jul-28-26 07:24:52 PDT","Multitools","50205","","","Used","","","","","","UK","","",""
"397438968092",Makita GA4530R 110V Angle Grinder / Pipe Cutter 115mm,,,"1","FIXED_PRICE","GBP",34.99,,,34.99,"0","","","Dec-28-25 07:38:01 PST","Jul-28-26 07:38:01 PDT","Grinders","42275","","","Used","","","","","","UK","","",""
"397439585513",Moore Lasermate LM-5 Pressure Sealer / Mailing System – Office Folding & Seal,,,"1","FIXED_PRICE","GBP",329.99,,,329.99,"0","","","Dec-28-25 12:54:24 PST","Jul-28-26 12:54:24 PDT","Other Office Equipment","98714","","","Used","","","","","","UK","","",""
"397441966085",ELLERsafe Fall Arrester Arrest– 5mm Galvanized Wire Rope 11m 120kg Inertia Reel,,,"1","FIXED_PRICE","GBP",80.0,,,80.0,"0","1","0","Dec-29-25 05:41:28 PST","Jul-29-26 05:41:28 PDT","Safety Harnesses","53153","","","Used","","","","","","UK","","",""
"397444689485",ROTARY HAMMER HEAVY DUTY CONCRETE WOOD 5KG DEMOLITION DRILL 800RPM 620W,,,"1","FIXED_PRICE","GBP",50.0,,,50.0,"0","1","0","Dec-30-25 01:22:47 PST","Jul-30-26 01:22:47 PDT","Hammer Drills","50208","","","Used","","","","","","UK","","",""
"397445667625","ITONA TC1440 Thin Client Windows 6, 256Mb Ram, 128Mb flash, 32 Bit Graphics.",,,"1","FIXED_PRICE","GBP",100.0,,,100.0,"0","","","Dec-30-25 07:37:23 PST","Jul-30-26 07:37:23 PDT","PC Desktops & All-in-Ones","179","","","Opened – never used","","","","","","UK","","",""
"397446353725",CAR MOBILE DIGITAL TV RECEIVER BOX DVB-T,,,"1","FIXED_PRICE","GBP",29.99,,,29.99,"0","0","0","Dec-30-25 13:16:29 PST","Jul-30-26 13:16:29 PDT","Satellite TV Receivers","96969","","","Used","","","","","","UK","","",""
"397449296599","Used Scotsman AC126 240V Gourmet Ice Maker – 74kg/24hr, 39kg Bin",,,"1","FIXED_PRICE","GBP",649.99,,,649.99,"0","","","Dec-31-25 09:16:36 PST","Jul-31-26 09:16:36 PDT","Fridges","71262","","","Used","","","","","","UK","","",""
"397449482353",Link Sleeper Beam Dropper Chain With Pandrol Lifting Hook Railway 350kg swl,,,"1","FIXED_PRICE","GBP",99.99,,,99.99,"0","1","0","Dec-31-25 10:29:18 PST","Jul-31-26 10:29:18 PDT","Other Industrial Tools","633","","","Used","","","","","","UK","","",""
"397452711107",Bowthorpe / BICC Overhead Line Tension Clamp 755307,,,"1","FIXED_PRICE","GBP",59.99,,,59.99,"0","0","0","Jan-01-26 08:51:05 PST","Aug-01-26 08:51:05 PDT","Other Industrial Tools","633","","","Used","","","","","","UK","","",""
"397455020912",PNEUMATIC DEMOLTION HAMMER HEAVY DUTY AIR BREAKER,,,"1","FIXED_PRICE","GBP",139.99,,,139.99,"0","","","Jan-02-26 02:52:26 PST","Aug-02-26 02:52:26 PDT","Breakers","112393","","","Used","","","","","","UK","","",""
"397455062856",PNEUMATIC AIR DEMOLITION PICK HAMMER,,,"1","FIXED_PRICE","GBP",150.0,,,150.0,"0","0","0","Jan-02-26 03:12:14 PST","Aug-02-26 03:12:14 PDT","Air Hammers","42246","","","Used","","","","","","UK","","",""
"397456186429","Butters Autoweld 150 MIG Welder 150A 230V – UK Built Transformer, Used, Gas",,,"1","FIXED_PRICE","GBP",219.99,,,219.99,"0","6","0","Jan-02-26 09:27:56 PST","Aug-02-26 09:27:56 PDT","MIG Welders","124822","","","Used","","","","","","UK","","",""
"397456266016",Air X Pro AXP-800 HEPA Air Purifier Ideal Allergies Asthma 130m² Medical Grade,,,"2","FIXED_PRICE","GBP",129.98,,,129.98,"0","1","0","Jan-02-26 10:02:37 PST","Aug-02-26 10:02:37 PDT","Air Purifiers","43510","","","Used","","","","","","UK","","",""
"397458477849","SIP Merlin 210 MMA Arc Welder – Robust Stick Welder, 230V, Fan Cooled",,,"1","FIXED_PRICE","GBP",75.0,,,75.0,"0","3","0","Jan-03-26 03:52:47 PST","Aug-03-26 03:52:47 PDT","Stick Welders","182898","","","Used","","","","","","UK","","",""
"397458580298",DeWalt DWS774 216mm Sliding Compound Mitre Saw | 1400W | XPS,,,"1","FIXED_PRICE","GBP",149.89,,,149.89,"1","23","0","Jan-03-26 04:17:26 PST","Aug-03-26 04:17:26 PDT","Mitre Saws","260172","","","Used","","","","","","UK","","",""
"397509759319",Slim Panel Heater Timer Remote Portable Castors White 1.5kw D-24cm Wall / Floor,,,"3","FIXED_PRICE","GBP",49.99,,,49.99,"0","0","0","Jan-18-26 11:57:14 PST","Aug-18-26 11:57:14 PDT","Space Heaters","20613","","","New other (see details)","","","","","","UK","","",""
"397513078744",Fireflo FF3 110V 2.7kW Industrial Electric Fan Heater Site Workshop Used,,,"3","FIXED_PRICE","GBP",39.99,,,39.99,"0","","","Jan-19-26 12:13:14 PST","Aug-19-26 12:13:14 PDT","Space Heaters","20613","","","Used","","","","","","UK","","",""
"397520427624",NEXT GIRLS SUMMER DRESS STRIPES FLORAL AGE 6 T SHIRT DRESS,,,"1","FIXED_PRICE","GBP",0.99,,,0.99,"0","2","0","Jan-21-26 09:21:41 PST","Aug-21-26 09:21:41 PDT","Dresses","51581","","","Pre-owned - Fair","","","","","","UK","","",""
